sex,age,cause,val,upper,lower
Male,65-69 years,"Communicable, maternal, neonatal, and nutritional diseases",308183.56478279195,381215.3106061679,242695.7102543999
Male,70-74 years,"Communicable, maternal, neonatal, and nutritional diseases",306959.0695702845,389725.90264345147,244344.55201141204
Male,75-79 years,"Communicable, maternal, neonatal, and nutritional diseases",297053.2698041462,373640.30495003064,238345.28497902912
Male,80-84 years,"Communicable, maternal, neonatal, and nutritional diseases",284675.3233358345,361612.9225293072,223416.5009726148
Male,85-89 years,"Communicable, maternal, neonatal, and nutritional diseases",277553.8713988817,340041.7458991905,226716.56489716092
Male,90-94 years,"Communicable, maternal, neonatal, and nutritional diseases",291901.0697046583,360395.1284745937,236542.93719020055
Male,95+ years,"Communicable, maternal, neonatal, and nutritional diseases",310844.3765361212,399286.86654014135,236041.42740636723
Male,<1 year,Diabetes and kidney diseases,43.77115804564,53.67944353047999,36.88579578442
Male,0-6 days,Diabetes and kidney diseases,71.5145970698,81.79698755014999,62.32898004099
Male,<5 years,Diabetes and kidney diseases,41.8542538036,83.73708442089999,20.08123761918
Male,2-4 years,Diabetes and kidney diseases,47.73038246356,106.90694288852,17.62159749135
Male,5-9 years,Diabetes and kidney diseases,79.03150253943001,138.02358891487,47.69799606989
Male,10-14 years,Diabetes and kidney diseases,72.86300372503,120.90410815359002,54.169500183980006
Male,15-19 years,Diabetes and kidney diseases,119.98509535628,144.58086742768,95.05506568382
Male,25-29 years,Diabetes and kidney diseases,159.25989164461,209.62987997446,107.7054856582
Male,30-34 years,Diabetes and kidney diseases,383.50328007101,447.4879470028,323.32304513036996
Male,35-39 years,Diabetes and kidney diseases,668.3784703446601,803.1514170061499,534.6823614369699
Male,40-44 years,Diabetes and kidney diseases,926.07491599342,1038.16063467892,819.61125800132
Male,45-49 years,Diabetes and kidney diseases,1160.37077997746,1447.89038142697,902.69696534996
Male,50-54 years,Diabetes and kidney diseases,1430.56581762731,1644.68013307554,1197.82372451982
Male,55-59 years,Diabetes and kidney diseases,1787.4192702511098,2117.79259725951,1496.46887543761
Male,60-64 years,Diabetes and kidney diseases,2174.07410835994,2572.16579870099,1831.5683888618096
Male,65-69 years,Diabetes and kidney diseases,2492.10556268889,2916.66631030397,2011.2933575028
Male,70-74 years,Diabetes and kidney diseases,2631.6332981405803,3308.72997760689,2058.09905809132
Male,75-79 years,Diabetes and kidney diseases,2522.39667634007,3167.80009028935,1918.10104728516
Male,80-84 years,Diabetes and kidney diseases,2100.0351172401397,2650.99569661746,1572.3536758731602
Male,85-89 years,Diabetes and kidney diseases,1639.2678376948002,2119.13557022635,1215.51061147539
Male,90-94 years,Diabetes and kidney diseases,1344.1591020680698,1735.33690597984,969.78119506621
Male,95+ years,Diabetes and kidney diseases,1180.64360629895,1699.07656549575,791.0513626511799
Male,<1 year,Digestive diseases,304.57716396061,347.9886309513,268.25352074001
Male,0-6 days,Digestive diseases,162.9081843773,215.14161188912,126.22053695236
Male,<5 years,Digestive diseases,373.60925674715,420.36467914998,337.80575294522
Male,2-4 years,Digestive diseases,409.89599768261,468.26056809105,364.58318582144
Male,5-9 years,Digestive diseases,531.08677021766,605.81203562862,470.63528517139
Male,10-14 years,Digestive diseases,1036.45574665532,1251.54085316416,866.06084587288
Male,15-19 years,Digestive diseases,3456.85047206443,4181.25080783922,2815.23749248974
Male,25-29 years,Digestive diseases,6559.997892455601,8263.675001311669,5245.97142258388
Male,30-34 years,Digestive diseases,7771.08135522067,9677.76631147294,6119.70492412338
Male,35-39 years,Digestive diseases,8853.1404338113,11250.26869547229,7113.51404738311
Male,40-44 years,Digestive diseases,9951.8046518068,12447.49749760386,7912.69038636786
Male,45-49 years,Digestive diseases,11252.16720049165,13704.665994317262,9154.1411149629
Male,50-54 years,Digestive diseases,13435.4665108462,15937.32964609705,11046.6265449681
Male,55-59 years,Digestive diseases,15707.74833185781,18719.21729813465,13197.48332664696
Male,60-64 years,Digestive diseases,17660.749765707802,20780.86089419664,14777.80855296216
Male,65-69 years,Digestive diseases,19233.359138952717,22293.96140955345,16363.53919017469
Male,70-74 years,Digestive diseases,20566.16973644006,23591.25242317161,17829.95569975227
Male,75-79 years,Digestive diseases,20876.99235340508,23746.50054964965,18136.2453014604
Male,80-84 years,Digestive diseases,21111.46992273811,23829.87650018228,18423.20578948873
Male,85-89 years,Digestive diseases,22071.233700775032,24684.47895538307,19347.59124060144
Male,90-94 years,Digestive diseases,22786.3880076329,25771.002648102392,19916.13801467087
Male,95+ years,Digestive diseases,23826.86875478693,28053.79573782697,19998.37371709825
Male,<1 year,Injuries,14117.20113547947,16212.00188280246,12259.89026941774
Male,0-6 days,Injuries,15680.44026405147,18212.72254790746,13648.2521139696
Male,<5 years,Injuries,15003.10891862173,17979.807569314802,12682.635214201751
Male,2-4 years,Injuries,15846.175474580628,20044.14805056816,12923.39988891066
Male,5-9 years,Injuries,19927.71969224677,26005.80046334799,15423.53049814513
Male,10-14 years,Injuries,22553.66880267537,30006.18920397861,17231.451227094778
Male,15-19 years,Injuries,25557.38151779179,32749.99878558609,20552.448000998545
Male,25-29 years,Injuries,25766.590257806933,31616.552314479264,21371.450373725052
Male,30-34 years,Injuries,23158.546711453608,28025.26496767806,19122.59329421365
Male,35-39 years,Injuries,21775.37852465306,26337.543569654248,17989.83234849627
Male,40-44 years,Injuries,22460.25945751822,28001.468743053592,18197.72083990038
Male,45-49 years,Injuries,28359.495599447797,35190.31843751838,21486.05345282382
Male,50-54 years,Injuries,31306.91462897996,38691.678896935635,24094.46648025237
Male,55-59 years,Injuries,29806.03124223224,35965.3996050381,23693.74419726005
Male,60-64 years,Injuries,27529.38918652776,34331.924420275514,21889.63529756436
Male,65-69 years,Injuries,24608.93130328913,31114.30321220779,19644.17166597886
Male,70-74 years,Injuries,24649.7458306033,30662.36381558138,19613.36206502428
Male,75-79 years,Injuries,25076.17847070872,30209.607720434928,20354.49229412508
Male,80-84 years,Injuries,25135.88974085691,30220.65614922822,20273.92176579706
Male,85-89 years,Injuries,25848.948866472023,31385.39328174861,20782.63257101175
Male,90-94 years,Injuries,27503.8612559384,32993.56446520773,22691.08516161438
Male,95+ years,Injuries,29787.14230550759,40492.48145657559,22361.4918580164
Male,<1 year,Mental disorders,2267.49418456345,5754.70878039374,672.55864110361
Male,0-6 days,Mental disorders,0.0,0.0,0.0
Male,<5 years,Mental disorders,982.06835296264,1582.14053376855,583.1753183938699
Male,2-4 years,Mental disorders,888.21309026817,1310.79343007598,538.82653877756
Male,5-9 years,Mental disorders,3460.63936914117,4415.33845945204,2667.58016971164
Male,10-14 years,Mental disorders,5925.392566870781,7403.8373151187,4686.3141576061
Male,15-19 years,Mental disorders,6981.81498792607,8484.4076993349,5566.94233000595
Male,25-29 years,Mental disorders,5342.07164205217,6443.40324954789,4415.23391722268
Male,30-34 years,Mental disorders,4899.03738342392,5891.95076767216,4093.02885032768
Male,35-39 years,Mental disorders,4713.36652507773,5750.78111913708,3981.37946973818
Male,40-44 years,Mental disorders,4504.05476378361,5426.40574488351,3784.13920485464
Male,45-49 years,Mental disorders,4310.58669767013,5049.81728704902,3475.2528420750896
Male,50-54 years,Mental disorders,4205.55880679749,4929.06351560468,3445.06827592287
Male,55-59 years,Mental disorders,4001.4775991572,4820.746021380451,3307.93271979925
Male,60-64 years,Mental disorders,3895.31147301395,4654.67923210199,3221.0550690644304
Male,65-69 years,Mental disorders,3837.3664370574897,4634.61698813797,3173.7815712298298
Male,70-74 years,Mental disorders,3704.70423438472,4454.6029222186,2997.21152107346
Male,75-79 years,Mental disorders,3672.58229388306,4426.67428912408,2900.24343119464
Male,80-84 years,Mental disorders,3638.33658185502,4449.101750973789,2969.04457602947
Male,85-89 years,Mental disorders,3597.59666729976,4222.02298218164,2970.63701482305
Male,90-94 years,Mental disorders,3590.90446909473,4391.37451236944,2999.11895335828
Male,95+ years,Mental disorders,3606.93211168812,4637.5400206648,2890.75811897749
Male,<1 year,Musculoskeletal disorders,0.0,0.0,0.0
Male,0-6 days,Musculoskeletal disorders,0.0,0.0,0.0
Male,<5 years,Musculoskeletal disorders,0.0,0.0,0.0
Male,2-4 years,Musculoskeletal disorders,0.0,0.0,0.0
Male,5-9 years,Musculoskeletal disorders,684.35488967399,859.9069811675399,537.40111974462
Male,10-14 years,Musculoskeletal disorders,1862.24384705814,2369.7927845202803,1434.40260871395
Male,15-19 years,Musculoskeletal disorders,2582.3694325175597,3283.14297702054,1951.1016393011
Male,25-29 years,Musculoskeletal disorders,4578.21325468788,5792.715571856101,3506.34098584093
Male,30-34 years,Musculoskeletal disorders,5880.96502173488,7277.32436096637,4587.57489163103
Male,35-39 years,Musculoskeletal disorders,7080.822177907239,8881.20437774305,5645.9487830914595
Male,40-44 years,Musculoskeletal disorders,7845.592651858251,9662.27669790456,6432.2996246679795
Male,45-49 years,Musculoskeletal disorders,8648.65193883004,10320.887257818107,7090.89039663267
Male,50-54 years,Musculoskeletal disorders,9664.263058247929,11884.03677319151,7736.82059287194
Male,55-59 years,Musculoskeletal disorders,10489.72217292562,12624.12072705555,8606.2254713283
Male,60-64 years,Musculoskeletal disorders,10808.6547818592,12650.329036530413,8813.55719552466
Male,65-69 years,Musculoskeletal disorders,11108.67502085999,13223.70312001982,9012.62062668235
Male,70-74 years,Musculoskeletal disorders,11808.31679850655,14254.15868543035,9540.0050065155
Male,75-79 years,Musculoskeletal disorders,11784.40552454306,14314.81966382862,9534.3737698061
Male,80-84 years,Musculoskeletal disorders,11265.69730538829,13869.852870479372,8930.70520329383
Male,85-89 years,Musculoskeletal disorders,10203.06059127407,12313.36897411862,8039.86893353376
Male,90-94 years,Musculoskeletal disorders,9251.77323339034,11130.19794898683,7352.20707377478
Male,95+ years,Musculoskeletal disorders,9018.74811650893,11446.4024387908,6853.70602644191
Male,<1 year,Neoplasms,702.2510723184699,911.1050031273,531.1946097428
Male,0-6 days,Neoplasms,130.1467264616,180.55924798146,92.61481425327
Male,<5 years,Neoplasms,675.69113864721,859.00520122019,528.46014359861
Male,2-4 years,Neoplasms,651.74516627023,823.25976498912,512.47013976335
Male,5-9 years,Neoplasms,477.55768009153,667.26897434286,334.85617651503
Male,10-14 years,Neoplasms,415.4900923182799,597.64880269145,276.68067559842
Male,15-19 years,Neoplasms,482.31597629275,677.87563654414,325.54068229775004
Male,25-29 years,Neoplasms,720.59123056545,1085.13366032329,476.1902505833101
Male,30-34 years,Neoplasms,1002.53053501078,1402.52188982774,713.82302640397
Male,35-39 years,Neoplasms,1413.01437418519,1977.96972670033,955.47318216799
Male,40-44 years,Neoplasms,1982.4567160154904,2488.60210545525,1496.96138478709
Male,45-49 years,Neoplasms,2727.05543844677,3599.70233377102,1985.7964522537
Male,50-54 years,Neoplasms,4170.323934397669,5048.94900305104,3392.18771732114
Male,55-59 years,Neoplasms,6306.1142416085695,7882.72939726145,4929.49284021929
Male,60-64 years,Neoplasms,9250.76528330769,10864.08235504335,7729.31451488513
Male,65-69 years,Neoplasms,12776.45120225106,15804.94200439756,10555.12744170692
Male,70-74 years,Neoplasms,16160.52194785801,19197.72149032714,13415.789326227889
Male,75-79 years,Neoplasms,19530.32136315688,23058.18547775246,16125.53154908796
Male,80-84 years,Neoplasms,22490.584868196,26073.31450572243,19245.77705286576
Male,85-89 years,Neoplasms,25274.6292467142,28822.56217036136,21988.16541995282
Male,90-94 years,Neoplasms,27329.436564136213,31648.549294375873,23016.229611526825
Male,95+ years,Neoplasms,28465.070917603254,34007.16639512046,23206.06054405982
Male,<1 year,Neurological disorders,50.94854296981,80.70974885105,30.762245783079997
Male,0-6 days,Neurological disorders,53.17807048554,80.39050637337,32.54724148151
Male,<5 years,Neurological disorders,48.60134433749,77.95240098098,28.75205387385
Male,2-4 years,Neurological disorders,47.77609144148,82.49974024559,26.59600132339
Male,5-9 years,Neurological disorders,8711.4073857108,12388.57634359438,5690.66096672241
Male,10-14 years,Neurological disorders,15534.54968225398,21092.3767871432,11340.48639044005
Male,15-19 years,Neurological disorders,14310.211138478771,20484.547324535048,9794.9679711055
Male,25-29 years,Neurological disorders,15935.41651614459,21695.3374157239,9383.93810446088
Male,30-34 years,Neurological disorders,16411.120012061532,21924.63847828617,10347.3768763955
Male,35-39 years,Neurological disorders,15241.53029732086,20298.1104784265,9891.63666885243
Male,40-44 years,Neurological disorders,13735.54948443282,19062.29021988043,9766.59345243
Male,45-49 years,Neurological disorders,13347.27118600601,19226.145597251932,8144.808644526131
Male,50-54 years,Neurological disorders,14163.054071457933,19636.13612218249,10026.59084369152
Male,55-59 years,Neurological disorders,13544.754166453322,18330.39005582499,9167.25398837028
Male,60-64 years,Neurological disorders,11928.97291057886,17019.53033505267,7790.70127800224
Male,65-69 years,Neurological disorders,10383.97600139212,14809.291417322487,7072.12999622637
Male,70-74 years,Neurological disorders,10980.37153160252,14719.55080980377,7495.587963392019
Male,75-79 years,Neurological disorders,11369.7764312349,15291.193809344588,7964.72722621235
Male,80-84 years,Neurological disorders,11588.35971024991,15098.189671789189,8328.36437070113
Male,85-89 years,Neurological disorders,12737.440669078582,16409.35729182306,9674.84426349417
Male,90-94 years,Neurological disorders,15455.48301666069,19994.93067096293,12067.90550140498
Male,95+ years,Neurological disorders,18786.09006347839,24521.86997665204,13535.2854240742
Male,<1 year,Other non-communicable diseases,16776.93665518882,17587.57531233088,16139.74569596329
Male,0-6 days,Other non-communicable diseases,1362.0722631072902,1585.14683188801,1194.88882828472
Male,<5 years,Other non-communicable diseases,44529.13871081845,60239.600503881105,30422.33512175969
Male,2-4 years,Other non-communicable diseases,64496.594533990814,89274.36757121472,42049.69167045667
Male,5-9 years,Other non-communicable diseases,127221.6905911459,158964.7405000469,91780.30161913505
Male,10-14 years,Other non-communicable diseases,56152.548193027294,90022.53852218165,31929.530893307663
Male,15-19 years,Other non-communicable diseases,50852.87816169707,62621.11975264841,38347.2553118768
Male,25-29 years,Other non-communicable diseases,55576.13338786596,64882.606328761925,47082.703277216955
Male,30-34 years,Other non-communicable diseases,48498.351155411576,57163.843648952505,40377.729755298744
Male,35-39 years,Other non-communicable diseases,44153.0162434933,53469.00050611758,34987.01702515482
Male,40-44 years,Other non-communicable diseases,40712.52306594321,49413.70876359963,32268.13780308696
Male,45-49 years,Other non-communicable diseases,37344.71670781414,45146.14276381946,30127.87407471196
Male,50-54 years,Other non-communicable diseases,34327.1128930771,41553.900656921774,28214.977990377272
Male,55-59 years,Other non-communicable diseases,32167.71851417982,38504.26090931405,26764.858949498834
Male,60-64 years,Other non-communicable diseases,31424.87269169365,37040.3992314989,25542.38531335793
Male,65-69 years,Other non-communicable diseases,31721.9915577645,37656.12412782007,26715.427193091728
Male,70-74 years,Other non-communicable diseases,31762.878747528663,36840.885770913104,27278.29415305471
Male,75-79 years,Other non-communicable diseases,32522.41392170149,37413.4861090049,28149.26994734638
Male,80-84 years,Other non-communicable diseases,33369.3749257219,38039.67108126839,29225.541922702443
Male,85-89 years,Other non-communicable diseases,34278.29547652731,39470.0050906361,29691.3934222053
Male,90-94 years,Other non-communicable diseases,35120.54927053046,40686.65460172472,30933.14123246233
Male,95+ years,Other non-communicable diseases,35783.21736469685,44701.29912204976,29312.235832345013
Male,<1 year,Sense organ diseases,623.96096676196,883.54816133837,393.22540278427
Male,0-6 days,Sense organ diseases,0.0,0.0,0.0
Male,<5 years,Sense organ diseases,122.06060168272,172.84161339177,76.92360871524
Male,2-4 years,Sense organ diseases,0.0,0.0,0.0
Male,5-9 years,Sense organ diseases,0.0,0.0,0.0
Male,10-14 years,Sense organ diseases,0.0,0.0,0.0
Male,15-19 years,Sense organ diseases,0.0,0.0,0.0
Male,25-29 years,Sense organ diseases,0.0,0.0,0.0
Male,30-34 years,Sense organ diseases,0.0,0.0,0.0
Male,35-39 years,Sense organ diseases,0.0,0.0,0.0
Male,40-44 years,Sense organ diseases,0.0,0.0,0.0
Male,45-49 years,Sense organ diseases,0.0,0.0,0.0
Male,50-54 years,Sense organ diseases,0.0,0.0,0.0
Male,55-59 years,Sense organ diseases,0.0,0.0,0.0
Male,60-64 years,Sense organ diseases,0.0,0.0,0.0
Male,65-69 years,Sense organ diseases,0.0,0.0,0.0
Male,70-74 years,Sense organ diseases,0.0,0.0,0.0
Male,75-79 years,Sense organ diseases,0.0,0.0,0.0
Male,80-84 years,Sense organ diseases,0.0,0.0,0.0
Male,85-89 years,Sense organ diseases,0.0,0.0,0.0
Male,90-94 years,Sense organ diseases,0.0,0.0,0.0
Male,95+ years,Sense organ diseases,0.0,0.0,0.0
Male,<1 year,Skin and subcutaneous diseases,24278.34034006026,26313.397172591307,22421.3683455758
Male,0-6 days,Skin and subcutaneous diseases,26628.40471668652,29075.834748373807,24137.501933150703
Male,<5 years,Skin and subcutaneous diseases,23356.86887341704,26433.236511970932,20552.75646210972
Male,2-4 years,Skin and subcutaneous diseases,23236.03614927384,28441.14041109494,19467.28354736842
Male,5-9 years,Skin and subcutaneous diseases,24301.48609772724,29348.226981302676,20577.3227129565
Male,10-14 years,Skin and subcutaneous diseases,28563.331512361823,33480.26349695785,25101.18570104304
Male,15-19 years,Skin and subcutaneous diseases,27272.50067459725,29886.32398974942,25172.04704844302
Male,25-29 years,Skin and subcutaneous diseases,25316.82871957604,27873.81370838957,23242.74049990546
Male,30-34 years,Skin and subcutaneous diseases,26961.97883632145,29767.66876057686,24505.2924724233
Male,35-39 years,Skin and subcutaneous diseases,29073.38456946212,31885.35287468983,26737.106545232196
Male,40-44 years,Skin and subcutaneous diseases,31654.99900917921,34523.662235277094,29356.746756857112
Male,45-49 years,Skin and subcutaneous diseases,35422.31460301567,38754.44696422807,32833.310402959745
Male,50-54 years,Skin and subcutaneous diseases,42210.17717581823,45698.98584028339,39261.7683744705
Male,55-59 years,Skin and subcutaneous diseases,47993.86754305119,52545.28786895363,43910.78773812811
Male,60-64 years,Skin and subcutaneous diseases,54598.624948472905,60106.88641326529,50724.65760009384
Male,65-69 years,Skin and subcutaneous diseases,76069.47331425184,82016.60840479344,70813.33715631977
Male,70-74 years,Skin and subcutaneous diseases,101307.68924704936,107767.81537126064,94675.10761433416
Male,75-79 years,Skin and subcutaneous diseases,109211.9316039597,117384.4621927722,101936.56546771235
Male,80-84 years,Skin and subcutaneous diseases,126431.5202784623,134563.00738932277,118464.38485388045
Male,85-89 years,Skin and subcutaneous diseases,142939.94865567394,151196.20577367043,135474.5907434896
Male,90-94 years,Skin and subcutaneous diseases,139511.51358239734,148792.1510764885,131006.7364440299
Male,95+ years,Skin and subcutaneous diseases,135788.02034314696,147453.1651219971,124898.58576617629
Male,<1 year,Substance use disorders,108.90138245552,139.84521630925,83.14554337844001
Male,0-6 days,Substance use disorders,0.0,0.0,0.0
Male,<5 years,Substance use disorders,21.30352534002,27.35682543371,16.26511207051
Male,2-4 years,Substance use disorders,0.0,0.0,0.0
Male,5-9 years,Substance use disorders,0.0,0.0,0.0
Male,10-14 years,Substance use disorders,682.64195848435,1095.05934233721,395.5203051505099
Male,15-19 years,Substance use disorders,3085.47014923927,3781.514483902021,2556.42383098672
Male,25-29 years,Substance use disorders,4709.90079814809,5750.943872958101,3658.57385376009
Male,30-34 years,Substance use disorders,4705.84964130806,5829.46457439779,3600.6300760363797
Male,35-39 years,Substance use disorders,3940.44136746222,4931.98978629422,3129.2797694168603
Male,40-44 years,Substance use disorders,3302.5127924401,4248.264228961731,2495.11220592857
Male,45-49 years,Substance use disorders,2781.35962816837,3586.7801182166504,2148.2413863226
Male,50-54 years,Substance use disorders,2369.18965314199,3118.60218106393,1745.0141681517698
Male,55-59 years,Substance use disorders,2058.70005589553,2671.35425133283,1517.9255973504
Male,60-64 years,Substance use disorders,1641.1063673105498,2233.33257146284,1108.5486782544
Male,65-69 years,Substance use disorders,1118.13798119924,1491.62703022895,817.7748327415999
Male,70-74 years,Substance use disorders,770.2092237083,1093.93598408966,527.10667343797
Male,75-79 years,Substance use disorders,601.1029254842,822.182099179,427.15732047701
Male,80-84 years,Substance use disorders,517.96000773818,705.28168606984,355.30427716595
Male,85-89 years,Substance use disorders,522.83268354346,735.8460952725001,347.84601531984003
Male,90-94 years,Substance use disorders,571.31213503899,805.7021318958799,352.76129201752
Male,95+ years,Substance use disorders,660.66826345776,1101.23658795537,327.47225702594
